"dataset"	"model_code"	"model_mset"	"model_m"	"model_mrate"	"sequence_format"	"matrix_name"	"prefix"	"iqtree_num_threads"	"iqtree_num_bootstraps"	"alignment_file"	"iqtree_file"	"ml_tree_file"	"iqtree2_call"
"Simion2017"	"UL2"	"UL2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.UL2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.UL2.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.UL2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'UL2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.UL2 "
"Simion2017"	"UL3"	"UL3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.UL3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.UL3.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.UL3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'UL3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.UL3 "
"Simion2017"	"WAG"	"WAG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.WAG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.WAG.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.WAG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'WAG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.WAG "
"Simion2017"	"ModelFinder"	NA	"MFP"	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.ModelFinder"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.ModelFinder.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.ModelFinder.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -m MFP  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.ModelFinder "
"Whelan2015"	"LG_C20"	"'LG+C20'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C20.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset ''LG+C20''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C20 "
"Whelan2015"	"LG_C60"	"'LG+C60'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C60.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset ''LG+C60''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG_C60 "
"Whelan2015"	"C20"	"C20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C20.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'C20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C20 "
"Whelan2015"	"C60"	"C60"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C60.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'C60'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.C60 "
"Whelan2015"	"CF4"	"CF4"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.CF4"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.CF4.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.CF4.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'CF4'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.CF4 "
"Whelan2015"	"EHO"	"EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EHO.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EHO "
"Whelan2015"	"EX_EHO"	"EX_EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX_EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX_EHO.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX_EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'EX_EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX_EHO "
"Whelan2015"	"EX2"	"EX2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX2.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'EX2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX2 "
"Whelan2015"	"EX3"	"EX3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX3.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'EX3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.EX3 "
"Whelan2015"	"GTR20"	"GTR20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.GTR20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.GTR20.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.GTR20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'GTR20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.GTR20 "
"Whelan2015"	"JTT"	"JTT"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTT"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTT.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTT.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'JTT'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTT "
"Whelan2015"	"JTTDCMut"	"JTTDCMut"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTTDCMut"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTTDCMut.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTTDCMut.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'JTTDCMut'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.JTTDCMut "
"Whelan2015"	"LG"	"LG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'LG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG "
"Whelan2015"	"LG4M"	"LG4M"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG4M"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG4M.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG4M.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'LG4M'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.LG4M "
"Whelan2015"	"mtZOA"	"mtZOA"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.mtZOA"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.mtZOA.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.mtZOA.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'mtZOA'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.mtZOA "
"Whelan2015"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.PMB.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.PMB "
"Whelan2015"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.Poisson.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.Poisson "
"Whelan2015"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.rtREV.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.rtREV "
"Whelan2015"	"UL2"	"UL2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL2.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'UL2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL2 "
"Whelan2015"	"UL3"	"UL3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL3.iqtree"	"Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.aa.alignment.phy -mset 'UL3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Whelan2015.Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.UL3 "
